iso_i,iso_n,country_i,country_n,date,dD_hat_c,dS_hat_c
FRA,GRC,france,greece,195,1.0000102,0.9832661
FRA,IND,france,india,195,1.3358948,1.0507638
FRA,ITA,france,italy,195,1.0248088,1.0227257
FRA,JPN,france,japan,195,1.4166837,1.283017
FRA,MEX,france,mexico,195,0.84054886,0.8821062
FRA,POL,france,poland,195,0.88621963,0.85306927
FRA,ROU,france,romania,195,0.93823925,0.94110269
FRA,KOR,france,southkorea,195,0.78605596,0.80293807
FRA,ESP,france,spain,195,0.98166328,0.91110456
FRA,SWE,france,sweden,195,0.91131495,0.94499732
FRA,GBR,france,unitedkingdom,195,0.94847935,0.913525
FRA,USA,france,unitedstates,195,1.0980921,0.94987337
FRA,ROW,france,zz_row,195,0.89778262,0.99952594
DEU,AUT,germany,austria,195,1.0278126,0.99642463
DEU,CAN,germany,canada,195,0.96248588,0.92859575
DEU,CHN,germany,china,195,1.1183944,1.1533129
DEU,CZE,germany,czechrepublic,195,0.95675834,0.94643415
DEU,DNK,germany,denmark,195,1.0410471,1.0017636
DEU,FIN,germany,finland,195,1.0377206,1.0323103
DEU,FRA,germany,france,195,0.95999256,0.99246273
DEU,DEU,germany,germany,195,1,1
DEU,GRC,germany,greece,195,0.98669979,0.99957646
DEU,IND,germany,india,195,1.0185643,1.0650572
DEU,ITA,germany,italy,195,1.0137507,1.0156943
DEU,JPN,germany,japan,195,1.3400642,1.2990778
DEU,MEX,germany,mexico,195,0.86036385,0.92875648
DEU,POL,germany,poland,195,0.88482589,0.85093618
DEU,ROU,germany,romania,195,0.93456961,0.95253211
DEU,KOR,germany,southkorea,195,0.83589399,0.83098631
DEU,ESP,germany,spain,195,0.95733736,1.0047159
DEU,SWE,germany,sweden,195,0.94382286,0.94366617
DEU,GBR,germany,unitedkingdom,195,0.9693438,0.91702263
DEU,USA,germany,unitedstates,195,1.1286105,0.99202506
DEU,ROW,germany,zz_row,195,0.97750975,1.0004116
GRC,AUT,greece,austria,195,0.88204876,1.045219
GRC,CAN,greece,canada,195,0.95989993,1.043315
GRC,CHN,greece,china,195,1.0145646,1.0012373
GRC,CZE,greece,czechrepublic,195,0.9409184,0.9308232
GRC,DNK,greece,denmark,195,1.1567615,0.97673654
GRC,FIN,greece,finland,195,1.206525,0.79906332
GRC,FRA,greece,france,195,0.91192007,0.95747011
GRC,DEU,greece,germany,195,1.1246452,0.98102448
GRC,GRC,greece,greece,195,1,1
GRC,IND,greece,india,195,1.1900886,0.62233826
GRC,ITA,greece,italy,195,1.0444417,1.0211108
GRC,JPN,greece,japan,195,1.0316609,0.98236325
GRC,MEX,greece,mexico,195,0.86727131,0.68098459
GRC,POL,greece,poland,195,0.72752926,0.79369142
GRC,ROU,greece,romania,195,0.79706516,0.96377431
GRC,KOR,greece,southkorea,195,0.98069393,1.0857318
GRC,ESP,greece,spain,195,1.0514459,1.046009
GRC,SWE,greece,sweden,195,0.93242509,0.94633714
GRC,GBR,greece,unitedkingdom,195,1.0431538,0.8888511
GRC,USA,greece,unitedstates,195,0.87757442,1.0367224
GRC,ROW,greece,zz_row,195,0.96008388,0.97845684
IND,AUT,india,austria,195,0.99954495,0.91707931
IND,CAN,india,canada,195,0.88076316,0.88584016
IND,CHN,india,china,195,1.1374732,1.3022592
IND,CZE,india,czechrepublic,195,0.87229175,0.90293772
IND,DNK,india,denmark,195,1.0779588,0.89480481
IND,FIN,india,finland,195,0.99604763,0.9476831
IND,FRA,india,france,195,1.0156339,0.94873753
IND,DEU,india,germany,195,1.0081128,0.94916637
IND,GRC,india,greece,195,0.86255309,0.90420709
IND,IND,india,india,195,1,1
IND,ITA,india,italy,195,0.99769783,0.96863911
IND,JPN,india,japan,195,1.2500395,1.2285286
IND,MEX,india,mexico,195,0.90173765,0.83970106
IND,POL,india,poland,195,0.88609803,0.81585881
IND,ROU,india,romania,195,0.63818814,1.0292478
IND,KOR,india,southkorea,195,1.0157104,0.78746095
IND,ESP,india,spain,195,1.2041495,0.96733451
IND,SWE,india,sweden,195,0.86751227,0.92677272
IND,GBR,india,unitedkingdom,195,0.92629605,0.88386074
IND,USA,india,unitedstates,195,1.0786495,0.86450833
IND,ROW,india,zz_row,195,0.99292849,0.96526563
ITA,AUT,italy,austria,195,1.0976031,1.0234736
ITA,CAN,italy,canada,195,0.98045326,0.93982874
ITA,CHN,italy,china,195,1.1727348,1.0822192
ITA,CZE,italy,czechrepublic,195,0.95490893,0.95033933
ITA,DNK,italy,denmark,195,1.0781883,0.99743867
ITA,FIN,italy,finland,195,0.9498489,0.98907427
ITA,FRA,italy,france,195,1.0179524,0.99349083
ITA,DEU,italy,germany,195,1.0335074,1.0086828
ITA,GRC,italy,greece,195,1.0216478,1.0340446
ITA,IND,italy,india,195,1.0384322,0.96062853
ITA,ITA,italy,italy,195,1,1
ITA,JPN,italy,japan,195,1.2786379,1.2570516
ITA,MEX,italy,mexico,195,0.89961694,0.90921987
ITA,POL,italy,poland,195,0.83816738,0.85966648
ITA,ROU,italy,romania,195,0.88245387,0.92920427
ITA,KOR,italy,southkorea,195,0.65108277,0.80821759
ITA,ESP,italy,spain,195,1.0083798,1.0069058
ITA,SWE,italy,sweden,195,1.0070415,0.91464387
ITA,GBR,italy,unitedkingdom,195,0.95394979,0.90142889
ITA,USA,italy,unitedstates,195,1.1560372,0.96876789
ITA,ROW,italy,zz_row,195,0.9842985,0.99951293
JPN,AUT,japan,austria,195,0.82767191,0.76221074
JPN,CAN,japan,canada,195,0.79223255,0.7169948
JPN,CHN,japan,china,195,0.910987,0.9622466
JPN,CZE,japan,czechrepublic,195,0.7465443,0.72156994
JPN,DNK,japan,denmark,195,1.0570744,0.77228955
JPN,FIN,japan,finland,195,0.90484302,0.7338686
JPN,FRA,japan,france,195,0.77294119,0.74629524
JPN,DEU,japan,germany,195,0.77224923,0.76223412
JPN,GRC,japan,greece,195,0.8377664,0.69094297
JPN,IND,japan,india,195,0.76500712,0.86433884
JPN,ITA,japan,italy,195,0.76628495,0.72172273
JPN,JPN,japan,japan,195,1,1
JPN,MEX,japan,mexico,195,0.70047995,0.7074024
JPN,POL,japan,poland,195,0.71237385,0.70515854
JPN,ROU,japan,romania,195,0.70858713,0.75352306
JPN,KOR,japan,southkorea,195,0.64138559,0.66342086
JPN,ESP,japan,spain,195,0.77688782,0.77039824
JPN,SWE,japan,sweden,195,0.72192824,0.5877921
JPN,GBR,japan,unitedkingdom,195,0.72060879,0.68503372
JPN,USA,japan,unitedstates,195,0.91054482,0.7687581
JPN,ROW,japan,zz_row,195,0.73389503,0.7773342
MEX,AUT,mexico,austria,195,0.97853202,0.82517091
MEX,CAN,mexico,canada,195,0.90380042,0.97179218
MEX,CHN,mexico,china,195,1.1229329,1.3617084
MEX,CZE,mexico,czechrepublic,195,0.56711837,0.88962353
MEX,DNK,mexico,denmark,195,0.84522907,0.96181471
MEX,FIN,mexico,finland,195,0.89612294,1.1463127
MEX,FRA,mexico,france,195,0.96375988,0.95315533
MEX,DEU,mexico,germany,195,0.94388321,0.92354518
MEX,GRC,mexico,greece,195,0.7731825,0.82936115
MEX,IND,mexico,india,195,0.87856995,0.95480011
MEX,ITA,mexico,italy,195,0.92566251,1.0992475
MEX,JPN,mexico,japan,195,1.271354,1.2638461
MEX,MEX,mexico,mexico,195,1,1
MEX,POL,mexico,poland,195,1.0507547,0.95470666
MEX,ROU,mexico,romania,195,1.1873744,0.77452052
MEX,KOR,mexico,southkorea,195,0.81034036,0.96156026
MEX,ESP,mexico,spain,195,0.90722616,1.1338396
MEX,SWE,mexico,sweden,195,0.85566366,0.84704322
MEX,GBR,mexico,unitedkingdom,195,0.80099822,0.98801686
MEX,USA,mexico,unitedstates,195,1.1001463,1.0227672
MEX,ROW,mexico,zz_row,195,1.1777818,1.0979889
POL,AUT,poland,austria,195,1.1751638,1.0921506
POL,CAN,poland,canada,195,1.060849,1.0548451
POL,CHN,poland,china,195,1.344137,1.526712
POL,CZE,poland,czechrepublic,195,1.0882831,1.0369581
POL,DNK,poland,denmark,195,1.1543304,1.0974996
POL,FIN,poland,finland,195,1.2049548,1.1514067
POL,FRA,poland,france,195,1.191512,1.129025
POL,DEU,poland,germany,195,1.1973816,1.1115419
POL,GRC,poland,greece,195,1.2285564,1.1998493
POL,IND,poland,india,195,1.052178,1.2096385
POL,ITA,poland,italy,195,1.156859,1.0885558
POL,JPN,poland,japan,195,1.4800568,1.3633903
POL,MEX,poland,mexico,195,1.0858786,0.9124889
POL,POL,poland,poland,195,1,1
POL,ROU,poland,romania,195,1.131508,1.0622118
POL,KOR,poland,southkorea,195,0.91229417,0.92593791
POL,ESP,poland,spain,195,1.1977264,1.1734191
POL,SWE,poland,sweden,195,1.0473668,1.0594306
POL,GBR,poland,unitedkingdom,195,1.0731,1.0094447
POL,USA,poland,unitedstates,195,1.3127057,1.157404
POL,ROW,poland,zz_row,195,1.2592389,1.1465309
ROU,AUT,romania,austria,195,1.2224565,1.0602757
ROU,CAN,romania,canada,195,0.83525943,1.1344101
ROU,CHN,romania,china,195,1.0532224,1.3585796
ROU,CZE,romania,czechrepublic,195,0.92298865,0.99361944
ROU,DNK,romania,denmark,195,0.95863436,1.0327391
ROU,FIN,romania,finland,195,0.87726924,0.52193504
ROU,FRA,romania,france,195,0.96426906,1.0044559
ROU,DEU,romania,germany,195,0.93157854,1.0122426
ROU,GRC,romania,greece,195,0.96284478,1.0118362
ROU,IND,romania,india,195,0.97436757,3.0237612
ROU,ITA,romania,italy,195,1.0050813,1.0291889
ROU,JPN,romania,japan,195,1.2220563,1.3815462
ROU,MEX,romania,mexico,195,0.82815111,0.79489807
ROU,POL,romania,poland,195,0.89816919,0.87385451
ROU,ROU,romania,romania,195,1,1
ROU,KOR,romania,southkorea,195,0.70703639,0.92928715
ROU,ESP,romania,spain,195,0.97077117,1.4306206
ROU,SWE,romania,sweden,195,0.96428849,0.85701007
ROU,GBR,romania,unitedkingdom,195,0.95161891,1.0212011
ROU,USA,romania,unitedstates,195,0.9490164,1.1440269
ROU,ROW,romania,zz_row,195,1.0193669,1.0657229
KOR,AUT,southkorea,austria,195,1.0964712,0.92117524
KOR,CAN,southkorea,canada,195,1.1065709,0.93838195
KOR,CHN,southkorea,china,195,1.2846369,1.4089279
KOR,CZE,southkorea,czechrepublic,195,0.85980188,1.0168216
KOR,DNK,southkorea,denmark,195,0.82257581,1.0688316
KOR,FIN,southkorea,finland,195,1.1721778,1.1087304
KOR,FRA,southkorea,france,195,1.1298853,0.99831078
KOR,DEU,southkorea,germany,195,0.94176572,1.0888524
KOR,GRC,southkorea,greece,195,0.82445163,0.87709112
KOR,IND,southkorea,india,195,1.0051512,1.3825754
KOR,ITA,southkorea,italy,195,1.2291135,0.98268255
KOR,JPN,southkorea,japan,195,1.428851,1.4462217
KOR,MEX,southkorea,mexico,195,1.0258643,1.0042009
KOR,POL,southkorea,poland,195,0.89534414,0.86868719
KOR,ROU,southkorea,romania,195,1.015606,1.1629078
KOR,KOR,southkorea,southkorea,195,1,1
KOR,ESP,southkorea,spain,195,0.99359185,0.95414426
KOR,SWE,southkorea,sweden,195,0.92192746,0.94183748
KOR,GBR,southkorea,unitedkingdom,195,1.0056786,0.97740936
KOR,USA,southkorea,unitedstates,195,1.2299859,0.99416438
KOR,ROW,southkorea,zz_row,195,1.0686144,1.204875
ESP,AUT,spain,austria,195,1.0728634,1.0375569
ESP,CAN,spain,canada,195,0.99514818,0.90684628
ESP,CHN,spain,china,195,1.3173515,1.1897813
ESP,CZE,spain,czechrepublic,195,0.9932098,0.92153264
ESP,DNK,spain,denmark,195,1.0968794,1.0217727
ESP,FIN,spain,finland,195,1.0690852,1.048026
ESP,FRA,spain,france,195,1.0962048,0.9963047
ESP,DEU,spain,germany,195,1.0611426,0.99276125
ESP,GRC,spain,greece,195,1.0987552,0.97658385
ESP,IND,spain,india,195,1.0239504,1.0201372
ESP,ITA,spain,italy,195,0.81178737,1.0177351
ESP,JPN,spain,japan,195,1.3784188,1.2437077
ESP,MEX,spain,mexico,195,0.90913252,0.93131276
ESP,POL,spain,poland,195,0.82057234,0.80731362
ESP,ROU,spain,romania,195,0.98329331,0.96098238
ESP,KOR,spain,southkorea,195,0.65657292,0.71706484
ESP,ESP,spain,spain,195,1,1
ESP,SWE,spain,sweden,195,0.96176007,0.9095585
ESP,GBR,spain,unitedkingdom,195,1.0597728,0.91381411
ESP,USA,spain,unitedstates,195,1.1510479,0.98497378
ESP,ROW,spain,zz_row,195,1.1326356,0.97678129
SWE,AUT,sweden,austria,195,1.1459808,1.0878666
SWE,CAN,sweden,canada,195,1.0677163,1.3316963
SWE,CHN,sweden,china,195,1.1899528,1.2048186
SWE,CZE,sweden,czechrepublic,195,0.98124167,1.0020112
SWE,DNK,sweden,denmark,195,1.1592403,1.0985353
SWE,FIN,sweden,finland,195,1.0676779,1.1013024
SWE,FRA,sweden,france,195,1.1372395,1.0181084
SWE,DEU,sweden,germany,195,1.190739,1.0383986
SWE,GRC,sweden,greece,195,1.094511,0.97609178
SWE,IND,sweden,india,195,1.0995884,1.009089
SWE,ITA,sweden,italy,195,1.1257792,1.0475607
SWE,JPN,sweden,japan,195,1.4955846,1.249819
SWE,MEX,sweden,mexico,195,1.0791614,0.97229552
SWE,POL,sweden,poland,195,0.94808486,0.87463304
SWE,ROU,sweden,romania,195,1.1087751,0.99876083
SWE,KOR,sweden,southkorea,195,0.8882964,0.79426548
SWE,ESP,sweden,spain,195,1.1888305,1.1026686
SWE,SWE,sweden,sweden,195,1,1
SWE,GBR,sweden,unitedkingdom,195,1.1038878,0.9547932
SWE,USA,sweden,unitedstates,195,1.3591204,0.97477031
SWE,ROW,sweden,zz_row,195,1.160534,1.1339038
GBR,AUT,unitedkingdom,austria,195,1.1056059,1.0698863
GBR,CAN,unitedkingdom,canada,195,0.94456553,0.95891845
GBR,CHN,unitedkingdom,china,195,1.1833327,1.1821002
GBR,CZE,unitedkingdom,czechrepublic,195,0.89438957,1.0096792
GBR,DNK,unitedkingdom,denmark,195,1.1059741,1.0670011
GBR,FIN,unitedkingdom,finland,195,1.1850047,1.106844
GBR,FRA,unitedkingdom,france,195,1.0355387,1.0507733
GBR,DEU,unitedkingdom,germany,195,1.0144376,1.0542723
GBR,GRC,unitedkingdom,greece,195,0.8932823,1.0518671
GBR,IND,unitedkingdom,india,195,0.98573581,1.1198567
GBR,ITA,unitedkingdom,italy,195,1.0717611,1.0387949
GBR,JPN,unitedkingdom,japan,195,1.4761283,1.2598006
GBR,MEX,unitedkingdom,mexico,195,0.87900015,0.91744445
GBR,POL,unitedkingdom,poland,195,0.94665154,0.87181211
GBR,ROU,unitedkingdom,romania,195,0.96523703,0.9276029
GBR,KOR,unitedkingdom,southkorea,195,0.83227096,0.85004087
GBR,ESP,unitedkingdom,spain,195,1.0309639,1.0133616
GBR,SWE,unitedkingdom,sweden,195,0.97151116,0.92571653
GBR,GBR,unitedkingdom,unitedkingdom,195,1,1
GBR,USA,unitedkingdom,unitedstates,195,1.2240093,1.0176965
GBR,ROW,unitedkingdom,zz_row,195,1.0687369,1.0042203
USA,AUT,unitedstates,austria,195,0.88297186,0.9550461
USA,CAN,unitedstates,canada,195,0.89005345,0.93781246
USA,CHN,unitedstates,china,195,0.95319289,1.182089
USA,CZE,unitedstates,czechrepublic,195,0.83895914,0.89350809
USA,DNK,unitedstates,denmark,195,0.88431442,0.93424238
USA,FIN,unitedstates,finland,195,0.89798365,0.96877295
USA,FRA,unitedstates,france,195,0.79394587,0.95432269
USA,DEU,unitedstates,germany,195,0.82733087,0.95253202
USA,GRC,unitedstates,greece,195,0.70622378,0.92323303
USA,IND,unitedstates,india,195,0.86970498,1.0337725
USA,ITA,unitedstates,italy,195,0.83691377,0.90901844
USA,JPN,unitedstates,japan,195,1.2206808,1.2372496
USA,MEX,unitedstates,mexico,195,0.79853054,0.89003265
USA,POL,unitedstates,poland,195,0.69513767,0.82533575
USA,ROU,unitedstates,romania,195,0.64252216,0.72701037
USA,KOR,unitedstates,southkorea,195,0.71521403,0.78198924
USA,ESP,unitedstates,spain,195,0.84153617,0.95770845
USA,SWE,unitedstates,sweden,195,0.76302946,0.86583189
USA,GBR,unitedstates,unitedkingdom,195,0.79963629,0.89670287
USA,USA,unitedstates,unitedstates,195,1,1
USA,ROW,unitedstates,zz_row,195,0.830165,0.96248576
ROW,AUT,zz_row,austria,195,1.0081569,1.0116833
ROW,CAN,zz_row,canada,195,0.99784286,0.98487945
ROW,CHN,zz_row,china,195,1.1975571,1.237337
ROW,CZE,zz_row,czechrepublic,195,0.92520962,0.92818421
ROW,DNK,zz_row,denmark,195,1.0537593,0.99578871
ROW,FIN,zz_row,finland,195,1.0477456,1.0887909
ROW,FRA,zz_row,france,195,0.98267202,1.0042431
ROW,DEU,zz_row,germany,195,1.0004984,1.0041432
ROW,GRC,zz_row,greece,195,1.0010483,1.0042556
ROW,IND,zz_row,india,195,1.1012865,1.0470394
ROW,ITA,zz_row,italy,195,1.0208773,0.9946451
ROW,JPN,zz_row,japan,195,1.3023216,1.3051629
ROW,MEX,zz_row,mexico,195,0.89880426,0.89241486
ROW,POL,zz_row,poland,195,0.87864708,0.87405783
ROW,ROU,zz_row,romania,195,0.95165483,0.95879067
ROW,KOR,zz_row,southkorea,195,0.8272007,0.79360322
ROW,ESP,zz_row,spain,195,1.0517314,0.99493624
ROW,SWE,zz_row,sweden,195,0.91869005,0.9339651
ROW,GBR,zz_row,unitedkingdom,195,0.93884009,0.93113167
ROW,USA,zz_row,unitedstates,195,1.1527249,0.9670217
ROW,ROW,zz_row,zz_row,195,1,1
AUT,AUT,austria,austria,196,1,1
AUT,CAN,austria,canada,196,1.1429792,1.0198259
AUT,CHN,austria,china,196,1.043124,0.91484363
AUT,CZE,austria,czechrepublic,196,1.0269333,0.91406986
AUT,DNK,austria,denmark,196,1.2231046,0.99997583
AUT,FIN,austria,finland,196,1.0516837,0.93429841
AUT,FRA,austria,france,196,1.0655881,0.95329954
AUT,DEU,austria,germany,196,1.0845753,0.98403458
AUT,GRC,austria,greece,196,1.0958484,1.0448735
AUT,IND,austria,india,196,1.1453406,0.86496874
AUT,ITA,austria,italy,196,1.1032616,0.95810041
AUT,JPN,austria,japan,196,1.0025162,0.95586826
AUT,MEX,austria,mexico,196,1.1940252,1.0160286
AUT,POL,austria,poland,196,0.9216786,0.8500306
AUT,ROU,austria,romania,196,1.086332,0.92008019
AUT,KOR,austria,southkorea,196,1.0959112,0.94049903
AUT,ESP,austria,spain,196,1.1973208,0.99306271
AUT,SWE,austria,sweden,196,0.99265673,0.98044138
AUT,GBR,austria,unitedkingdom,196,1.0195648,0.87848004
AUT,USA,austria,unitedstates,196,1.0345612,0.9910895
AUT,ROW,austria,zz_row,196,1.0937191,0.97751201
CAN,AUT,canada,austria,196,0.88374937,1.1592674
CAN,CAN,canada,canada,196,1,1
CAN,CHN,canada,china,196,0.92594599,1.1843831
CAN,CZE,canada,czechrepublic,196,0.94408445,0.98071185
CAN,DNK,canada,denmark,196,1.2111994,1.0004692
CAN,FIN,canada,finland,196,0.66844256,0.94161039
CAN,FRA,canada,france,196,1.0411213,0.90380572
CAN,DEU,canada,germany,196,1.0131091,1.1214226
CAN,GRC,canada,greece,196,1.0763362,1.0033378
CAN,IND,canada,india,196,1.3682347,1.2509392
CAN,ITA,canada,italy,196,0.91252086,0.99786722
CAN,JPN,canada,japan,196,1.0899573,1.0539721
CAN,MEX,canada,mexico,196,0.98572636,0.9933165
CAN,POL,canada,poland,196,0.99695176,1.0475621
CAN,ROU,canada,romania,196,0.73496094,0.9155287
CAN,KOR,canada,southkorea,196,0.89455759,1.158789
CAN,ESP,canada,spain,196,1.0266495,1.0290327
CAN,SWE,canada,sweden,196,0.91388778,0.96043909
CAN,GBR,canada,unitedkingdom,196,1.2680918,1.126579
CAN,USA,canada,unitedstates,196,1.1060592,1.0224289
CAN,ROW,canada,zz_row,196,0.90693231,1.000092
CHN,AUT,china,austria,196,1.0573965,1.137985
CHN,CAN,china,canada,196,0.98355614,1.0654198
CHN,CHN,china,china,196,1,1
CHN,CZE,china,czechrepublic,196,0.89512196,0.9241225
CHN,DNK,china,denmark,196,1.10457,1.0464276
CHN,FIN,china,finland,196,1.0012399,0.95429752
CHN,FRA,china,france,196,1.0264025,0.97628872
CHN,DEU,china,germany,196,1.0518699,1.0078536
CHN,GRC,china,greece,196,0.91750857,1.1044469
CHN,IND,china,india,196,1.0443628,1.0437031
CHN,ITA,china,italy,196,1.0663966,1.0293675
CHN,JPN,china,japan,196,1.047593,1.0550105
CHN,MEX,china,mexico,196,0.84409712,0.93028911
CHN,POL,china,poland,196,0.82065211,0.86081628
CHN,ROU,china,romania,196,0.96430143,0.99325142
CHN,KOR,china,southkorea,196,1.0396296,1.0312643
CHN,ESP,china,spain,196,1.0528719,1.0548774
CHN,SWE,china,sweden,196,0.90863101,0.95144574
CHN,GBR,china,unitedkingdom,196,0.95810121,0.97104574
CHN,USA,china,unitedstates,196,1.0167858,1.0247665
CHN,ROW,china,zz_row,196,1.0433031,1.023031
CZE,AUT,czechrepublic,austria,196,1.1145296,1.1671502
CZE,CAN,czechrepublic,canada,196,1.1229423,1.2114102
CZE,CHN,czechrepublic,china,196,1.1277592,1.3223222
CZE,CZE,czechrepublic,czechrepublic,196,1,1
CZE,DNK,czechrepublic,denmark,196,1.0297585,0.92454812
CZE,FIN,czechrepublic,finland,196,0.97145613,1.1532375
CZE,FRA,czechrepublic,france,196,1.0357504,0.98618442
CZE,DEU,czechrepublic,germany,196,1.0401312,1.0993267
CZE,GRC,czechrepublic,greece,196,1.0589689,0.9227577
CZE,IND,czechrepublic,india,196,1.0008504,1.0144221
CZE,ITA,czechrepublic,italy,196,1.1058048,1.0074608
CZE,JPN,czechrepublic,japan,196,1.0170488,1.0580201
CZE,MEX,czechrepublic,mexico,196,0.88080077,1.0473242
CZE,POL,czechrepublic,poland,196,0.87943321,0.92502446
CZE,ROU,czechrepublic,romania,196,1.1003531,1.0419501
CZE,KOR,czechrepublic,southkorea,196,1.0094652,1.1191514
CZE,ESP,czechrepublic,spain,196,1.0277696,1.0469537
CZE,SWE,czechrepublic,sweden,196,0.96764165,0.96636193
CZE,GBR,czechrepublic,unitedkingdom,196,1.0340899,0.91023258
CZE,USA,czechrepublic,unitedstates,196,1.0903519,1.0656039
CZE,ROW,czechrepublic,zz_row,196,1.0593181,1.0660396
DNK,AUT,denmark,austria,196,0.88212883,0.93185781
DNK,CAN,denmark,canada,196,1.3817435,0.94604698
DNK,CHN,denmark,china,196,1.0330265,0.95221348
DNK,CZE,denmark,czechrepublic,196,0.86213149,0.85549415
DNK,DNK,denmark,denmark,196,1,1
DNK,FIN,denmark,finland,196,0.94580757,0.88385266
DNK,FRA,denmark,france,196,0.99732612,0.86667017
DNK,DEU,denmark,germany,196,0.92326189,0.91479376
DNK,GRC,denmark,greece,196,0.72838369,0.94492809
DNK,IND,denmark,india,196,1.2190786,0.95149587
DNK,ITA,denmark,italy,196,0.83083726,0.94988141
DNK,JPN,denmark,japan,196,0.79088655,1.0110686
DNK,MEX,denmark,mexico,196,0.80052827,0.81235258
DNK,POL,denmark,poland,196,0.80845221,0.78847742
DNK,ROU,denmark,romania,196,0.70020344,0.81782315
DNK,KOR,denmark,southkorea,196,0.85775282,1.04443
DNK,ESP,denmark,spain,196,0.98119596,0.98358623
DNK,SWE,denmark,sweden,196,0.86178297,0.9281565
DNK,GBR,denmark,unitedkingdom,196,0.92443163,0.86473157
DNK,USA,denmark,unitedstates,196,0.95529213,0.85588473
DNK,ROW,denmark,zz_row,196,0.87719136,0.91594297
FIN,AUT,finland,austria,196,0.96966255,1.0898617
FIN,CAN,finland,canada,196,1.0026057,0.87761531
FIN,CHN,finland,china,196,0.92267787,0.95795787
FIN,CZE,finland,czechrepublic,196,0.8494759,0.93977095
FIN,DNK,finland,denmark,196,1.1339318,1.0606675
FIN,FIN,finland,finland,196,1,1
FIN,FRA,finland,france,196,1.1067103,1.0122843
FIN,DEU,finland,germany,196,0.95755642,1.0889104
FIN,GRC,finland,greece,196,0.93125167,1.2304031
FIN,IND,finland,india,196,0.79163932,1.2351935
FIN,ITA,finland,italy,196,1.0702336,0.96359204
FIN,JPN,finland,japan,196,1.0642156,1.0932074
FIN,MEX,finland,mexico,196,0.79654229,0.98094245
FIN,POL,finland,poland,196,0.98352569,0.8614196
FIN,ROU,finland,romania,196,1.2954588,1.0495044
FIN,KOR,finland,southkorea,196,0.79606598,1.0479048
